測定日時,測定項目,測定値,単位,エリア,ポイント,HOLD中,メンテナンス時期,校正時期,消耗品交換時期,オーバーホール時期,ローバッテリ,センサまたは変換器異常,通信不良または断線,グループ名,サブグループ名,メールアドレス,シリアルNo.,状態,希釈倍率,非表示
2026/07/17 04:50,保管タンク,24116,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:50,保管タンク,41322,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:50,保管タンク,13724,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 04:40,保管タンク１,8784,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:40,保管タンク２,2372,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:40,保管タンク,24107,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:40,保管タンク,41322,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:40,保管タンク,13713,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 04:30,保管タンク１,8775,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:30,保管タンク２,2367,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:30,保管タンク,24116,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:30,保管タンク,41425,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:30,保管タンク,13680,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 04:20,保管タンク１,8754,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:20,保管タンク２,2371,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:20,保管タンク,24121,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:20,保管タンク,41467,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:20,保管タンク,13526,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 04:10,保管タンク１,8790,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:10,保管タンク２,2389,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:10,保管タンク,24136,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:10,保管タンク,41539,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:10,保管タンク,13482,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 04:00,保管タンク１,8799,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:00,保管タンク２,2373,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 04:00,保管タンク,24151,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 04:00,保管タンク,41642,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 04:00,保管タンク,13372,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:50,保管タンク１,8768,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:50,保管タンク２,2367,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:50,保管タンク,24131,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:50,保管タンク,41828,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:50,保管タンク,13350,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:40,保管タンク１,8786,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:40,保管タンク２,2371,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:40,保管タンク,24141,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:40,保管タンク,41869,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:40,保管タンク,13372,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:30,保管タンク１,8751,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:30,保管タンク２,2363,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:30,保管タンク,24176,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:30,保管タンク,41972,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:30,保管タンク,13207,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:20,保管タンク１,8771,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:20,保管タンク２,2365,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:20,保管タンク,24191,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:20,保管タンク,41972,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:20,保管タンク,13141,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:10,保管タンク１,8759,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:10,保管タンク２,2372,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:10,保管タンク,24191,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:10,保管タンク,42085,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:10,保管タンク,13020,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 03:00,保管タンク１,8792,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:00,保管タンク２,2363,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 03:00,保管タンク,24547,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 03:00,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 03:00,保管タンク,13009,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:50,保管タンク１,8757,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:50,保管タンク２,2372,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:50,保管タンク,24582,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:50,保管タンク,42096,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:50,保管タンク,12899,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:40,保管タンク１,8735,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:40,保管タンク２,2380,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:40,保管タンク,24582,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:40,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:40,保管タンク,12789,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:30,保管タンク１,8750,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:30,保管タンク２,2372,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:30,保管タンク,24592,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:30,保管タンク,42085,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:30,保管タンク,12756,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:20,保管タンク１,8754,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:20,保管タンク２,2381,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:20,保管タンク,24572,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:20,保管タンク,42085,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:20,保管タンク,12734,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:10,保管タンク１,8774,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:10,保管タンク２,2371,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:10,保管タンク,24562,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:10,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:10,保管タンク,12646,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 02:00,保管タンク１,8783,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:00,保管タンク２,2367,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 02:00,保管タンク,24978,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 02:00,保管タンク,42085,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 02:00,保管タンク,12591,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 01:50,保管タンク１,8768,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:50,保管タンク２,2390,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:50,保管タンク,24953,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:50,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:50,保管タンク,12547,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 01:40,保管タンク１,8765,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:40,保管タンク２,2390,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:40,保管タンク,24978,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:40,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:40,保管タンク,12426,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 01:30,保管タンク１,8754,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:30,保管タンク２,2387,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:30,保管タンク,25290,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:30,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:20,保管タンク１,8780,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:20,保管タンク２,2391,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:20,保管タンク,25304,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:20,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:20,保管タンク,12305,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 01:10,保管タンク１,8742,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:10,保管タンク２,2383,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:10,保管タンク,25314,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:10,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:10,保管タンク,12195,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 01:00,保管タンク１,8768,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:00,保管タンク２,2389,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 01:00,保管タンク,25285,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 01:00,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 01:00,保管タンク,12140,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 00:50,保管タンク１,8717,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:50,保管タンク２,2393,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:50,保管タンク,25329,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:50,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:50,保管タンク,12129,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 00:40,保管タンク１,8727,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:40,保管タンク２,2397,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:40,保管タンク,25319,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:40,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:40,保管タンク,12074,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 00:30,保管タンク１,8742,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:30,保管タンク２,2398,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:30,保管タンク,25339,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:30,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:30,保管タンク,12030,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 00:20,保管タンク１,8730,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:20,保管タンク２,2382,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:20,保管タンク,25349,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:20,保管タンク,42085,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:20,保管タンク,11941,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/17 00:10,保管タンク１,8735,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:10,保管タンク２,2395,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:10,保管タンク,25359,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:10,保管タンク,42127,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:00,保管タンク１,8700,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:00,保管タンク２,2406,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/17 00:00,保管タンク,25344,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/17 00:00,保管タンク,42106,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/17 00:00,保管タンク,11765,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:50,保管タンク１,8739,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:50,保管タンク２,2408,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:50,保管タンク,25809,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/16 23:50,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/16 23:50,保管タンク,11765,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:40,保管タンク１,8757,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:40,保管タンク２,2405,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:40,保管タンク,25834,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/16 23:40,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/16 23:40,保管タンク,11622,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:30,保管タンク１,8774,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:30,保管タンク２,2398,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:30,保管タンク,25884,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/16 23:30,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/16 23:30,保管タンク,11512,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:20,保管タンク１,8733,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:20,保管タンク２,2391,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:20,保管タンク,26176,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/16 23:20,保管タンク,42199,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/16 23:20,保管タンク,11490,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:10,保管タンク１,8738,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:10,保管タンク２,2407,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:10,保管タンク,26181,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/16 23:10,保管タンク,42147,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/16 23:10,保管タンク,11446,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/16 23:00,保管タンク１,8703,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:00,保管タンク２,2399,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/16 23:00,保管タンク,26161,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
